ID,Time,Xp,Yp,Depth,X-Windv,Y-Windv,Hsig,Period,PkDir,Dspr,Dir,RTpeak,Tm01,RTm01,RTpeak
1051,20210724.18,121.796,31.9929,5.1596,-10.2651,-8.4507,1.28863,4.3803,195,25.6112,200.097,5.0084,4.3803,4.3803,5.0084
1052,20210724.19,121.796,31.9929,5.1596,-10.3436,-9.1437,1.31509,4.3617,195,26.1295,201.299,5.0084,4.3617,4.3617,5.0084
1053,20210724.2,121.796,31.9929,5.1596,-10.1087,-9.6816,1.33388,4.3648,195,26.6304,202.354,5.0084,4.3648,4.3648,5.0084
1054,20210724.21,121.796,31.9929,5.1596,-10.7971,-10.7693,1.36809,4.361,195,27.2551,203.527,5.0084,4.361,4.361,5.0084
1055,20210724.22,121.796,31.9929,5.1596,-12.5913,-9.8593,1.41527,4.3813,195,27.2689,203.653,5.0084,4.3813,4.3813,5.0084
1056,20210724.23,121.796,31.9929,5.1596,-12.1362,-10.4578,1.45779,4.4252,195,27.5541,204.097,5.0084,4.4252,4.4252,5.0084
1057,20210725,121.796,31.9929,5.1596,-12.8273,-9.4794,1.49231,4.4896,195,27.458,203.842,5.0084,4.4896,4.4896,5.0084
1058,20210725.01,121.796,31.9929,5.1596,-14.4888,-9.4796,1.54918,4.5327,195,27.5078,203.66,5.0084,4.5327,4.5327,5.0084
1059,20210725.02,121.796,31.9929,5.1596,-15.2854,-8.4064,1.59684,4.6051,195,27.3339,202.966,5.0084,4.6051,4.6051,5.0084
1060,20210725.03,121.796,31.9929,5.1596,-15.3384,-7.3153,1.63402,4.6907,195,27.088,202.354,5.0084,4.6907,4.6907,5.0084
1061,20210725.04,121.796,31.9929,5.1596,-15.7088,-6.6886,1.66747,4.7751,195,26.8415,201.7,5.0084,4.7751,4.7751,5.0084
1062,20210725.05,121.796,31.9929,5.1596,-15.5286,-6.3692,1.69534,4.8594,195,26.6436,201.322,5.5063,4.8594,4.8594,5.5063
1063,20210725.06,121.796,31.9929,5.1596,-14.6736,-6.3817,1.70874,4.956,195,26.4227,200.994,5.5063,4.956,4.956,5.5063
1064,20210725.07,121.796,31.9929,5.1596,-14.9767,-6.2892,1.73103,5.0408,195,26.1079,200.632,5.5063,5.0408,5.0408,5.5063
1065,20210725.08,121.796,31.9929,5.1596,-15.2204,-6.8676,1.75191,5.1134,195,25.818,200.343,5.5063,5.1134,5.1134,5.5063
1066,20210725.09,121.796,31.9929,5.1596,-15.338,-7.4043,1.77071,5.1789,195,25.5459,200.153,5.5063,5.1789,5.1789,5.5063
1067,20210725.1,121.796,31.9929,5.1596,-16.376,-7.0521,1.79214,5.2324,195,25.2598,199.748,5.5063,5.2324,5.2324,5.5063
1068,20210725.11,121.796,31.9929,5.1596,-15.7841,-7.4538,1.80117,5.2994,195,24.9887,199.513,5.5063,5.2994,5.2994,5.5063
1069,20210725.12,121.796,31.9929,5.1596,-16.1147,-7.2591,1.81282,5.3602,195,24.7006,199.177,6.0537,5.3602,5.3602,6.0537
1070,20210725.13,121.796,31.9929,5.1596,-17.047,-5.3635,1.8247,5.419,195,24.3786,198.567,6.0537,5.419,5.419,6.0537
1071,20210725.14,121.796,31.9929,5.1596,-16.3325,-4.5097,1.82536,5.4954,195,24.0578,198.054,6.0537,5.4954,5.4954,6.0537
1072,20210725.15,121.796,31.9929,5.1596,-15.9394,-3.838,1.82748,5.5782,195,23.7177,197.533,6.0537,5.5782,5.5782,6.0537
1073,20210725.16,121.796,31.9929,5.1596,-15.9267,-2.6368,1.83242,5.6648,195,23.3447,196.908,7.3171,5.6649,5.6649,7.3171
1074,20210725.17,121.796,31.9929,5.1596,-16.582,-1.5947,1.84385,5.7437,195,22.9528,196.228,7.3171,5.7437,5.7437,7.3171
1075,20210725.18,121.796,31.9929,5.1596,-16.7207,-0.9437,1.85254,5.8236,195,22.5563,195.632,7.3171,5.8236,5.8236,7.3171
1076,20210725.19,121.796,31.9929,5.1596,-16.4836,-1.4214,1.85849,5.9046,195,22.1579,195.221,7.3171,5.9047,5.9047,7.3171
1077,20210725.2,121.796,31.9929,5.1596,-15.9908,-1.4304,1.86057,5.9864,195,21.7687,194.896,7.3171,5.9864,5.9864,7.3171
1078,20210725.21,121.796,31.9929,5.1596,-16.108,-0.7821,1.86474,6.053,195,21.4062,194.548,7.3171,6.0529,6.0529,7.3171
1079,20210725.22,121.796,31.9929,5.1596,-16.288,1.4622,1.86778,6.1042,195,21.103,194.091,7.3171,6.1042,6.1042,7.3171
1080,20210725.23,121.796,31.9929,5.1596,-16.0897,1.1692,1.86956,6.1508,195,20.8173,193.789,7.3171,6.1508,6.1508,7.3171
1081,20210726,121.796,31.9929,5.1596,-16.2782,1.6532,1.87263,6.1812,195,20.5815,193.489,7.3171,6.1812,6.1812,7.3171
1082,20210726.01,121.796,31.9929,5.1596,-16.3021,2.4705,1.87418,6.2017,195,20.4033,193.173,8.0444,6.2017,6.2017,8.0444
1083,20210726.02,121.796,31.9929,5.1596,-16.073,3.4776,1.87333,6.2181,195,20.2786,192.84,8.8441,6.2181,6.2181,8.8441
1084,20210726.03,121.796,31.9929,5.1596,-15.5108,4.8341,1.86974,6.2354,195,20.2052,192.481,8.8441,6.2355,6.2355,8.8441
1085,20210726.04,121.796,31.9929,5.1596,-14.7167,5.3589,1.86467,6.2619,195,20.1345,192.172,8.8441,6.2619,6.2619,8.8441
1086,20210726.05,121.796,31.9929,5.1596,-14.3694,5.8964,1.86276,6.2852,195,20.0715,191.863,8.8441,6.2852,6.2852,8.8441
1087,20210726.06,121.796,31.9929,5.1596,-14.137,7.153,1.86265,6.3023,195,20.0563,191.524,8.8441,6.3022,6.3022,8.8441
1088,20210726.07,121.796,31.9929,5.1596,-13.3162,7.5623,1.85853,6.3365,195,20.0223,191.297,8.8441,6.3365,6.3365,8.8441
1089,20210726.08,121.796,31.9929,5.1596,-12.6558,6.7386,1.85328,6.3823,195,19.9162,191.212,8.8441,6.3823,6.3823,8.8441
1090,20210726.09,121.796,31.9929,5.1596,-13.0632,6.5285,1.8536,6.3979,195,19.842,191.078,8.8441,6.3979,6.3979,8.8441
1091,20210726.1,121.796,31.9929,5.1596,-14.0741,6.0874,1.8578,6.3779,195,19.8208,190.887,8.8441,6.3779,6.3779,8.8441
1092,20210726.11,121.796,31.9929,5.1596,-14.3491,6.1517,1.85752,6.3485,195,19.8558,190.672,8.8441,6.3485,6.3485,8.8441
1093,20210726.12,121.796,31.9929,5.1596,-13.4334,6.0728,1.84825,6.3407,195,19.8757,190.515,8.8441,6.3407,6.3407,8.8441
1094,20210726.13,121.796,31.9929,5.1596,-12.3713,5.4067,1.83626,6.3468,195,19.8292,190.429,8.0444,6.3468,6.3468,8.0444
1095,20210726.14,121.796,31.9929,5.1596,-12.8072,6.5934,1.83499,6.3119,195,19.8762,190.167,8.0444,6.3119,6.3119,8.0444
1096,20210726.15,121.796,31.9929,5.1596,-12.3448,7.3272,1.82928,6.2866,195,19.9561,189.964,8.0444,6.2866,6.2866,8.0444
1097,20210726.16,121.796,31.9929,5.1596,-12.3174,7.4291,1.82404,6.2611,195,20.0373,189.778,8.0444,6.2611,6.2611,8.0444
1098,20210726.17,121.796,31.9929,5.1596,-13.0278,7.4392,1.82308,6.2149,195,20.1566,189.506,8.0444,6.2149,6.2149,8.0444
1099,20210726.18,121.796,31.9929,5.1596,-13.4124,7.9904,1.8215,6.1568,195,20.3379,189.119,8.0444,6.1568,6.1568,8.0444
1100,20210726.19,121.796,31.9929,5.1596,-12.2697,8.4032,1.80952,6.1293,195,20.4815,188.813,8.0444,6.1293,6.1293,8.0444
1101,20210726.2,121.796,31.9929,5.1596,-11.087,9.6787,1.79664,6.1071,195,20.6711,188.476,8.0444,6.1071,6.1071,8.0444
1102,20210726.21,121.796,31.9929,5.1596,-10.3222,10.4611,1.78748,6.0845,195,20.8749,188.21,8.0444,6.0846,6.0846,8.0444
1103,20210726.22,121.796,31.9929,5.1596,-7.5839,11.1654,1.7647,6.1097,195,21.0266,188.283,8.0444,6.1097,6.1097,8.0444
1104,20210726.23,121.796,31.9929,5.1596,-9.2375,9.5591,1.75786,6.1005,195,21.0784,188.137,8.0444,6.1005,6.1005,8.0444
1105,20210727,121.796,31.9929,5.1596,-10.3101,8.6284,1.74967,6.0718,195,21.1389,187.843,7.3171,6.0718,6.0718,7.3171
1106,20210727.01,121.796,31.9929,5.1596,-11.0731,8.0479,1.73913,6.0195,195,21.2268,187.322,7.3171,6.0195,6.0195,7.3171
1107,20210727.02,121.796,31.9929,5.1596,-10.7582,7.8372,1.71886,5.9618,195,21.3387,186.698,7.3171,5.9618,5.9618,7.3171
1108,20210727.03,121.796,31.9929,5.1596,-10.553,9.0209,1.70364,5.8726,185,21.5772,185.83,7.3171,5.8726,5.8726,7.3171
1109,20210727.04,121.796,31.9929,5.1596,-9.4735,9.1482,1.68323,5.8197,185,21.7199,185.278,7.3171,5.8197,5.8197,7.3171
1110,20210727.05,121.796,31.9929,5.1596,-8.9193,9.2285,1.666,5.7921,185,21.8055,184.975,7.3171,5.7921,5.7921,7.3171
1111,20210727.06,121.796,31.9929,5.1596,-9.6042,9.5341,1.66276,5.7504,185,22.0085,184.628,7.3171,5.7504,5.7504,7.3171
1112,20210727.07,121.796,31.9929,5.1596,-10.0169,8.1184,1.65838,5.7481,185,21.953,184.676,7.3171,5.7481,5.7481,7.3171
1113,20210727.08,121.796,31.9929,5.1596,-10.3492,7.7032,1.65694,5.7262,185,21.986,184.677,7.3171,5.7262,5.7262,7.3171
1114,20210727.09,121.796,31.9929,5.1596,-10.6489,7.3973,1.65253,5.6996,185,21.9652,184.724,7.3171,5.6996,5.6996,7.3171
1115,20210727.1,121.796,31.9929,5.1596,-10.881,6.7927,1.64837,5.6563,185,21.9548,184.726,7.3171,5.6563,5.6563,7.3171
1116,20210727.11,121.796,31.9929,5.1596,-11.0459,6.6283,1.64552,5.6172,185,21.8603,184.773,7.3171,5.6172,5.6172,7.3171
1117,20210727.12,121.796,31.9929,5.1596,-11.0683,6.8605,1.64479,5.5779,185,21.822,184.775,7.3171,5.5779,5.5779,7.3171
1118,20210727.13,121.796,31.9929,5.1596,-10.5075,7.3639,1.63823,5.5641,185,21.7657,184.902,7.3171,5.5641,5.5641,7.3171
1119,20210727.14,121.796,31.9929,5.1596,-10.2642,7.6107,1.63197,5.5553,185,21.7891,185.058,7.3171,5.5553,5.5553,7.3171
1120,20210727.15,121.796,31.9929,5.1596,-10.1672,7.607,1.62456,5.5594,185,21.792,185.327,7.3171,5.5594,5.5594,7.3171
1121,20210727.16,121.796,31.9929,5.1596,-10.0363,7.3688,1.61167,5.5553,185,21.868,185.567,7.3171,5.5553,5.5553,7.3171
1122,20210727.17,121.796,31.9929,5.1596,-9.7658,7.4148,1.58794,5.5404,185,21.9632,185.729,6.6554,5.5404,5.5404,6.6554
1123,20210727.18,121.796,31.9929,5.1596,-9.3595,7.8563,1.55713,5.4958,185,22.197,185.648,6.6554,5.4958,5.4958,6.6554
1124,20210727.19,121.796,31.9929,5.1596,-8.9103,8.3482,1.52034,5.4452,185,22.4195,185.438,6.6554,5.4452,5.4452,6.6554
1125,20210727.2,121.796,31.9929,5.1596,-8.6794,8.2545,1.48307,5.3818,185,22.6615,185.135,6.6554,5.3818,5.3818,6.6554
1126,20210727.21,121.796,31.9929,5.1596,-8.6403,8.099,1.44767,5.3244,185,22.8258,184.787,6.6554,5.3244,5.3244,6.6554
1127,20210727.22,121.796,31.9929,5.1596,-8.5111,7.4037,1.41373,5.263,185,22.9398,184.493,6.6554,5.263,5.263,6.6554
1128,20210727.23,121.796,31.9929,5.1596,-8.1433,7.938,1.3807,5.2104,185,23.1154,184.126,6.6554,5.2104,5.2104,6.6554
1129,20210728,121.796,31.9929,5.1596,-8.1068,7.5871,1.35269,5.1522,185,23.2515,183.866,6.6554,5.1522,5.1522,6.6554
1130,20210728.01,121.796,31.9929,5.1596,-8.2391,6.7114,1.32955,5.1211,185,23.3187,183.901,6.6554,5.1211,5.1211,6.6554
1131,20210728.02,121.796,31.9929,5.1596,-8.4463,6.8678,1.31529,5.0737,185,23.5097,184.017,6.6554,5.0737,5.0737,6.6554
1132,20210728.03,121.796,31.9929,5.1596,-8.1291,7.052,1.30035,5.0443,185,23.8069,184.192,6.6554,5.0443,5.0443,6.6554
1133,20210728.04,121.796,31.9929,5.1596,-7.4872,7.5952,1.27884,5.0102,195,24.1748,184.41,6.6554,5.0102,5.0102,6.6554
1134,20210728.05,121.796,31.9929,5.1596,-7.4372,7.7022,1.25644,4.9774,195,24.5668,184.443,6.6554,4.9774,4.9774,6.6554
1135,20210728.06,121.796,31.9929,5.1596,-7.6117,7.7465,1.23824,4.9207,195,24.8619,184.266,6.6554,4.9207,4.9207,6.6554
1136,20210728.07,121.796,31.9929,5.1596,-7.7212,7.6677,1.2214,4.8679,185,25.1917,183.941,6.0537,4.8679,4.8679,6.0537
1137,20210728.08,121.796,31.9929,5.1596,-7.7918,7.0603,1.20243,4.8165,185,25.3235,183.738,6.0537,4.8165,4.8165,6.0537
1138,20210728.09,121.796,31.9929,5.1596,-7.0822,7.4655,1.17723,4.7848,195,25.605,183.569,6.0537,4.7848,4.7848,6.0537
1139,20210728.1,121.796,31.9929,5.1596,-6.8169,6.7549,1.14491,4.7642,195,25.6573,183.711,6.0537,4.7642,4.7642,6.0537
1140,20210728.11,121.796,31.9929,5.1596,-7.1139,6.5267,1.11983,4.7238,195,25.7724,183.647,6.0537,4.7238,4.7238,6.0537
1141,20210728.12,121.796,31.9929,5.1596,-6.9916,6.7008,1.09859,4.6718,195,25.9034,183.458,6.0537,4.6718,4.6718,6.0537
1142,20210728.13,121.796,31.9929,5.1596,-6.3924,7.5025,1.07618,4.624,195,26.2596,183.214,6.0537,4.624,4.624,6.0537
1143,20210728.14,121.796,31.9929,5.1596,-6.0933,7.4329,1.05206,4.5781,195,26.5614,183.011,6.0537,4.5781,4.5781,6.0537
1144,20210728.15,121.796,31.9929,5.1596,-5.599,7.7594,1.02799,4.5401,195,26.851,182.799,6.0537,4.5401,4.5401,6.0537
1145,20210728.16,121.796,31.9929,5.1596,-5.513,8.2836,1.01004,4.4747,195,27.2337,182.165,6.0537,4.4747,4.4747,6.0537
1146,20210728.17,121.796,31.9929,5.1596,-5.627,8.3745,0.99909,4.395,195,27.615,181.199,6.0537,4.395,4.395,6.0537
1147,20210728.18,121.796,31.9929,5.1596,-5.6216,8.4392,0.99081,4.318,195,27.948,180.13,6.0537,4.318,4.318,6.0537
1148,20210728.19,121.796,31.9929,5.1596,-5.3836,8.5026,0.98162,4.2637,195,28.2503,179.164,6.0537,4.2637,4.2637,6.0537
1149,20210728.2,121.796,31.9929,5.1596,-5.1067,8.4444,0.96694,4.2329,195,28.375,178.625,6.0537,4.2329,4.2329,6.0537
1150,20210728.21,121.796,31.9929,5.1596,-4.4972,8.4215,0.9482,4.2198,195,28.5342,178.267,6.0537,4.2198,4.2198,6.0537
1151,20210728.22,121.796,31.9929,5.1596,-4.0275,7.4105,0.91594,4.2531,195,28.3858,178.89,5.5063,4.2531,4.2531,5.5063
1152,20210728.23,121.796,31.9929,5.1596,-3.9909,7.8775,0.8935,4.2224,195,28.5319,178.706,5.5063,4.2223,4.2223,5.5063
1153,20210729,121.796,31.9929,5.1596,-3.6882,8.6781,0.87887,4.1403,195,28.9823,177.873,5.5063,4.1403,4.1403,5.5063
1154,20210729.01,121.796,31.9929,5.1596,-3.2159,8.4867,0.85836,4.0987,195,29.2541,177.576,5.5063,4.0987,4.0987,5.5063
1155,20210729.02,121.796,31.9929,5.1596,-2.7585,8.5164,0.83779,4.0623,195,29.583,177.288,5.5063,4.0623,4.0623,5.5063
1156,20210729.03,121.796,31.9929,5.1596,-2.6926,8.1373,0.81672,4.0313,195,29.6851,177.049,5.5063,4.0313,4.0313,5.5063
1157,20210729.04,121.796,31.9929,5.1596,-2.9078,7.8213,0.79711,3.9778,195,29.7501,176.401,5.5063,3.9778,3.9778,5.5063
1158,20210729.05,121.796,31.9929,5.1596,-2.9688,7.3651,0.77398,3.9267,185,29.6333,175.639,5.5063,3.9267,3.9267,5.5063
1159,20210729.06,121.796,31.9929,5.1596,-2.6764,7.1531,0.74821,3.8868,185,29.4505,174.776,5.5063,3.8868,3.8868,5.5063
1160,20210729.07,121.796,31.9929,5.1596,-2.246,6.7371,0.71761,3.8506,185,29.1635,174.166,5.5063,3.8506,3.8506,5.5063
1161,20210729.08,121.796,31.9929,5.1596,-2.2328,6.0975,0.68554,3.8199,185,28.7044,173.672,5.5063,3.8199,3.8199,5.5063
1162,20210729.09,121.796,31.9929,5.1596,-0.9207,6.1898,0.64615,3.8138,185,28.4468,173.864,5.5063,3.8138,3.8138,5.5063
1163,20210729.1,121.796,31.9929,5.1596,-0.2708,5.2588,0.60519,3.8516,185,27.9094,174.628,5.5063,3.8516,3.8516,5.5063
1164,20210729.11,121.796,31.9929,5.1596,-0.3125,5.0594,0.57051,3.8381,185,27.5587,175.156,5.5063,3.8381,3.8381,5.5063
1165,20210729.12,121.796,31.9929,5.1596,-0.1361,5.0785,0.54188,3.773,185,27.6468,175.484,5.0084,3.773,3.773,5.0084
1166,20210729.13,121.796,31.9929,5.1596,0.1033,4.6842,0.51584,3.7638,185,27.4168,176.332,5.0084,3.7638,3.7638,5.0084
1167,20210729.14,121.796,31.9929,5.1596,0.7207,4.1108,0.49341,3.7907,185,26.8576,177.509,5.0084,3.7907,3.7907,5.0084
1168,20210729.15,121.796,31.9929,5.1596,1.5604,3.3088,0.47393,3.8777,185,25.8374,178.889,5.0084,3.8777,3.8777,5.0084
1169,20210729.16,121.796,31.9929,5.1596,2.3848,2.3664,0.45614,3.9783,185,24.5846,180.166,5.0084,3.9783,3.9783,5.0084
1170,20210729.17,121.796,31.9929,5.1596,2.9246,1.2795,0.43854,4.0896,185,23.1831,181.282,5.0084,4.0896,4.0896,5.0084
1171,20210729.18,121.796,31.9929,5.1596,3.0343,0.5977,0.4211,4.1958,185,21.8128,182.185,5.0084,4.1958,4.1958,5.0084
1172,20210729.19,121.796,31.9929,5.1596,3.1381,0.292,0.40424,4.273,185,20.6597,182.835,5.0084,4.273,4.273,5.0084
1173,20210729.2,121.796,31.9929,5.1596,3.1587,0.0918,0.3884,4.3222,185,19.6675,183.279,5.0084,4.3222,4.3222,5.0084
1174,20210729.21,121.796,31.9929,5.1596,3.2345,0.063,0.37429,4.3448,185,18.8623,183.578,5.0084,4.3448,4.3448,5.0084
1175,20210729.22,121.796,31.9929,5.1596,2.7861,0.3781,0.36211,4.3539,185,18.0401,183.773,5.0084,4.3539,4.3539,5.0084
1176,20210729.23,121.796,31.9929,5.1596,2.6717,0.4304,0.35144,4.3642,185,17.2524,183.948,5.0084,4.3642,4.3642,5.0084
1177,20210730,121.796,31.9929,5.1596,2.6543,0.3125,0.34151,4.3558,185,16.7624,184.119,5.0084,4.3558,4.3558,5.0084
1178,20210730.01,121.796,31.9929,5.1596,2.5044,0.6295,0.33118,4.3433,185,16.4175,184.295,5.0084,4.3433,4.3433,5.0084
1179,20210730.02,121.796,31.9929,5.1596,2.3968,0.9346,0.31997,4.309,185,16.4591,184.455,5.0084,4.309,4.309,5.0084
1180,20210730.03,121.796,31.9929,5.1596,2.1964,1.1949,0.30785,4.2253,185,17.233,184.602,5.0084,4.2253,4.2253,5.0084
1181,20210730.04,121.796,31.9929,5.1596,1.8017,1.6066,0.29528,4.0587,185,19.1531,184.761,5.0084,4.0587,4.0587,5.0084
1182,20210730.05,121.796,31.9929,5.1596,1.4039,1.8555,0.28287,3.82,185,22.0859,184.854,5.0084,3.82,3.82,5.0084
1183,20210730.06,121.796,31.9929,5.1596,0.9797,1.7114,0.27037,3.6269,185,24.8123,184.669,5.0084,3.6269,3.6269,5.0084
1184,20210730.07,121.796,31.9929,5.1596,0.2817,1.8643,0.25813,3.4805,185,26.8654,183.948,5.0084,3.4805,3.4805,5.0084
1185,20210730.08,121.796,31.9929,5.1596,-0.6136,2.2467,0.24778,3.289,175,28.5096,182.503,5.0084,3.2891,3.2891,5.0084
1186,20210730.09,121.796,31.9929,5.1596,-1.1949,2.8301,0.2408,3.0345,175,30.5097,180.101,5.0084,3.0345,3.0345,5.0084
1187,20210730.1,121.796,31.9929,5.1596,-2.1004,2.5952,0.23664,2.7835,175,32.2702,177.248,5.0084,2.7835,2.7835,5.0084
1188,20210730.11,121.796,31.9929,5.1596,-2.1375,3.4031,0.23561,2.5353,175,33.8404,173.568,5.0084,2.5353,2.5353,5.0084
1189,20210730.12,121.796,31.9929,5.1596,-1.8431,3.9803,0.23738,2.3135,175,35.129,169.3,5.0084,2.3135,2.3135,5.0084
1190,20210730.13,121.796,31.9929,5.1596,-1.2409,4.2511,0.24014,2.1759,175,35.8566,165.122,5.0084,2.1759,2.1759,5.0084
1191,20210730.14,121.796,31.9929,5.1596,-0.8735,4.3178,0.24368,2.0852,175,36.2798,161.059,5.0084,2.0852,2.0852,5.0084
1192,20210730.15,121.796,31.9929,5.1596,-0.5148,4.3255,0.24925,1.9992,175,36.2238,157.341,5.0084,1.9992,1.9992,5.0084
1193,20210730.16,121.796,31.9929,5.1596,-0.4215,3.6706,0.25155,1.9709,175,35.3663,155.871,5.0084,1.9709,1.9709,5.0084
1194,20210730.17,121.796,31.9929,5.1596,-0.6296,2.9181,0.24866,1.9868,175,33.8312,156.686,5.0084,1.9868,1.9868,5.0084
1195,20210730.18,121.796,31.9929,5.1596,-0.7147,2.5186,0.24221,2.0292,175,32.3898,157.97,5.0084,2.0292,2.0292,5.0084
1196,20210730.19,121.796,31.9929,5.1596,-0.7618,1.713,0.23275,2.097,175,31.2089,159.507,5.0084,2.097,2.097,5.0084
1197,20210730.2,121.796,31.9929,5.1596,-1.1557,0.7267,0.22122,2.1618,175,29.9968,161.2,5.0084,2.1618,2.1618,5.0084
1198,20210730.21,121.796,31.9929,5.1596,-1.61,0.0626,0.20847,2.229,175,28.7424,163.019,4.5556,2.229,2.229,4.5556
1199,20210730.22,121.796,31.9929,5.1596,-1.8004,-0.2617,0.1958,2.2816,175,27.4194,164.989,4.5556,2.2816,2.2816,4.5556
1200,20210730.23,121.796,31.9929,5.1596,-1.8203,-1.6318,0.18468,2.3125,175,26.1368,167.18,4.5556,2.3125,2.3125,4.5556
1201,20210731,121.796,31.9929,5.1596,-1.86,-2.4314,0.17636,2.3072,175,25.1379,169.706,4.5556,2.3072,2.3072,4.5556
1202,20210731.01,121.796,31.9929,5.1596,-2.8417,-2.8915,0.17393,2.1995,175,24.9675,173.046,4.1436,2.1995,2.1995,4.1436
1203,20210731.02,121.796,31.9929,5.1596,-3.2801,-2.0436,0.17869,2.0148,175,25.3072,175.867,4.1436,2.0148,2.0148,4.1436
1204,20210731.03,121.796,31.9929,5.1596,-3.3637,-1.9853,0.18858,1.8905,175,26.223,177.923,4.1436,1.8905,1.8905,4.1436
1205,20210731.04,121.796,31.9929,5.1596,-3.3026,-1.9381,0.19943,1.8432,175,27.0029,179.791,3.769,1.8432,1.8432,3.769
1206,20210731.05,121.796,31.9929,5.1596,-3.4184,-1.2726,0.21068,1.829,175,26.8999,181.221,3.769,1.829,1.829,3.769
1207,20210731.06,121.796,31.9929,5.1596,-3.04,-0.2839,0.21623,1.8587,175,26.7723,181.711,3.769,1.8587,1.8587,3.769
1208,20210731.07,121.796,31.9929,5.1596,-3.1745,-0.4348,0.22026,1.872,175,26.9987,182.737,3.4282,1.872,1.872,3.4282
1209,20210731.08,121.796,31.9929,5.1596,-2.8657,0.2361,0.21775,1.9237,175,26.8146,182.801,3.4282,1.9237,1.9237,3.4282
1210,20210731.09,121.796,31.9929,5.1596,-2.3977,0.5844,0.21283,1.9733,175,27.2134,183.152,3.4282,1.9733,1.9733,3.4282
1211,20210731.1,121.796,31.9929,5.1596,-2.6106,0.4899,0.2099,1.9945,175,27.1367,183.335,3.4282,1.9945,1.9945,3.4282
1212,20210731.11,121.796,31.9929,5.1596,-2.8543,2.0482,0.21265,1.9512,175,27.4868,180.33,3.4282,1.9512,1.9512,3.4282
1213,20210731.12,121.796,31.9929,5.1596,-2.6788,4.2719,0.22074,1.8833,175,28.1385,175.358,3.4282,1.8833,1.8833,3.4282
1214,20210731.13,121.796,31.9929,5.1596,-1.7349,5.0127,0.22394,1.8467,175,29.0514,171.558,3.4282,1.8467,1.8467,3.4282
1215,20210731.14,121.796,31.9929,5.1596,-0.7398,5.1821,0.21753,1.8448,175,30.7899,168.748,2.1344,1.8448,1.8448,2.1344
1216,20210731.15,121.796,31.9929,5.1596,-0.1952,4.8629,0.20927,1.8147,175,32.6289,165.449,2.1344,1.8147,1.8147,2.1344
1217,20210731.16,121.796,31.9929,5.1596,-0.0874,4.2516,0.19963,1.7834,175,33.7944,162.537,2.3465,1.7834,1.7834,2.3465
1218,20210731.17,121.796,31.9929,5.1596,-0.0948,3.9767,0.19212,1.7557,175,34.4309,158.982,2.3465,1.7557,1.7557,2.3465
1219,20210731.18,121.796,31.9929,5.1596,-0.3674,3.7849,0.18735,1.7248,175,33.8501,155.389,2.3465,1.7248,1.7248,2.3465
1220,20210731.19,121.796,31.9929,5.1596,-0.576,3.3584,0.1808,1.7169,175,32.5768,153.181,2.5798,1.7169,1.7169,2.5798
1221,20210731.2,121.796,31.9929,5.1596,-0.5581,4.0366,0.18299,1.6631,145,31.5727,148.617,2.5798,1.6631,1.6631,2.5798
1222,20210731.21,121.796,31.9929,5.1596,-0.3575,4.1513,0.18339,1.6363,145,30.572,145.142,2.5798,1.6363,1.6363,2.5798
1223,20210731.22,121.796,31.9929,5.1596,0.0317,2.9208,0.17542,1.6801,145,28.4649,144.843,2.5798,1.6801,1.6801,2.5798
1224,20210731.23,121.796,31.9929,5.1596,-0.2182,2.3707,0.16595,1.7441,145,25.7685,144.825,2.8363,1.7441,1.7441,2.8363
1225,20210715,121.799,31.995,5.3837,-0.882,7.6989,0.01835,1.6134,95,31.5042,96.529,1.9414,1.6134,1.6134,1.9414
1226,20210715.01,121.799,31.995,5.3837,-1.4927,7.4083,0.05974,1.2079,135,29.3349,106.076,1.9414,1.2079,1.2079,1.9414
1227,20210715.02,121.799,31.995,5.3837,-2.4135,7.3435,0.09454,1.2363,135,29.8015,112.522,1.6062,1.2363,1.2363,1.6062
1228,20210715.03,121.799,31.995,5.3837,-2.9169,7.7444,0.13096,1.3116,135,29.664,118.521,1.9414,1.3116,1.3116,1.9414
1229,20210715.04,121.799,31.995,5.3837,-2.8191,8.0534,0.16938,1.3989,135,29.0367,123.609,1.9414,1.3989,1.3989,1.9414
1230,20210715.05,121.799,31.995,5.3837,-2.9406,8.0865,0.2087,1.5103,135,27.6183,128.256,1.9414,1.5103,1.5103,1.9414
1231,20210715.06,121.799,31.995,5.3837,-2.9893,8.0352,0.24738,1.6319,135,26.281,131.221,2.1344,1.6319,1.6319,2.1344
1232,20210715.07,121.799,31.995,5.3837,-2.8224,7.8226,0.28234,1.7528,135,25.0074,132.602,2.3465,1.7528,1.7528,2.3465
1233,20210715.08,121.799,31.995,5.3837,-2.765,7.4291,0.31153,1.8749,135,23.8971,134.089,2.5798,1.8749,1.8749,2.5798
1234,20210715.09,121.799,31.995,5.3837,-3.1116,7.0013,0.3377,1.9881,135,23.0445,135.645,2.5798,1.9881,1.9881,2.5798
1235,20210715.1,121.799,31.995,5.3837,-2.8562,6.0125,0.34895,2.092,135,22.2857,137.251,2.8363,2.092,2.092,2.8363
1236,20210715.11,121.799,31.995,5.3837,-3.6957,6.6796,0.38212,2.1701,135,21.4883,138.349,2.8363,2.1701,2.1701,2.8363
