Time,Xp,Yp,Depth,X-Windv,Y-Windv,Hsig,Period,PkDir,Dspr,Dir,RTpeak,Tm01,RTm01,RTpeak
20210728.06,121.784,32.0009,4.9904,-7.6113,7.7705,1.14757,4.7378,185,27.4648,182.859,6.6554,4.7378,4.7378,6.6554
20210728.07,121.784,32.0009,4.9904,-7.7165,7.6815,1.13693,4.6922,185,27.7126,182.561,6.0537,4.6922,4.6922,6.0537
20210728.08,121.784,32.0009,4.9904,-7.7829,7.058,1.12231,4.6492,185,27.7848,182.453,6.0537,4.6492,4.6492,6.0537
20210728.09,121.784,32.0009,4.9904,-7.0876,7.4613,1.099,4.6296,185,28.0461,182.358,6.0537,4.6296,4.6296,6.0537
20210728.1,121.784,32.0009,4.9904,-6.8233,6.7625,1.06939,4.6099,185,28.1191,182.562,6.0537,4.6099,4.6099,6.0537
20210728.11,121.784,32.0009,4.9904,-7.1227,6.533,1.0475,4.5687,185,28.1959,182.463,6.0537,4.5687,4.5687,6.0537
20210728.12,121.784,32.0009,4.9904,-6.9962,6.7069,1.02998,4.5162,185,28.2848,182.231,6.0537,4.5162,4.5162,6.0537
20210728.13,121.784,32.0009,4.9904,-6.3933,7.514,1.00936,4.4785,185,28.6171,182.028,6.0537,4.4785,4.4785,6.0537
20210728.14,121.784,32.0009,4.9904,-6.1007,7.4446,0.98869,4.4349,185,28.8743,181.858,6.0537,4.4349,4.4349,6.0537
20210728.15,121.784,32.0009,4.9904,-5.6079,7.7715,0.96608,4.3988,185,29.1538,181.669,6.0537,4.3988,4.3988,6.0537
20210728.16,121.784,32.0009,4.9904,-5.5149,8.2941,0.95125,4.3284,185,29.4453,180.918,6.0537,4.3284,4.3284,6.0537
20210728.17,121.784,32.0009,4.9904,-5.6295,8.3836,0.94246,4.2452,185,29.6931,179.844,6.0537,4.2452,4.2452,6.0537
20210728.18,121.784,32.0009,4.9904,-5.6115,8.4466,0.93594,4.1724,185,29.8593,178.737,6.0537,4.1724,4.1724,6.0537
20210728.19,121.784,32.0009,4.9904,-5.3703,8.5102,0.9268,4.1277,185,30.0223,177.814,6.0537,4.1277,4.1277,6.0537
20210728.2,121.784,32.0009,4.9904,-5.09,8.4492,0.9135,4.0966,185,30.0949,177.197,6.0537,4.0966,4.0966,6.0537
20210728.21,121.784,32.0009,4.9904,-4.4727,8.4288,0.8945,4.0875,185,30.2558,176.82,6.0537,4.0875,4.0875,6.0537
20210728.22,121.784,32.0009,4.9904,-4.0061,7.3949,0.86199,4.1178,185,30.1351,177.544,5.5063,4.1178,4.1178,5.5063
20210728.23,121.784,32.0009,4.9904,-3.9699,7.8916,0.84285,4.0761,185,30.3075,177.135,5.5063,4.0761,4.0761,5.5063
20210729,121.784,32.0009,4.9904,-3.6635,8.6956,0.83231,3.9884,185,30.682,176.097,5.5063,3.9884,3.9884,5.5063
20210729.01,121.784,32.0009,4.9904,-3.1929,8.4717,0.81197,3.9576,185,30.9511,175.914,5.5063,3.9576,3.9576,5.5063
20210729.02,121.784,32.0009,4.9904,-2.7254,8.4844,0.79151,3.9267,185,31.19,175.724,5.5063,3.9267,3.9267,5.5063
20210729.03,121.784,32.0009,4.9904,-2.6576,8.0961,0.77166,3.8899,185,31.2798,175.515,5.5063,3.8899,3.8899,5.5063
20210729.04,121.784,32.0009,4.9904,-2.8762,7.7675,0.75324,3.8427,185,31.2469,174.963,5.5063,3.8427,3.8427,5.5063
20210729.05,121.784,32.0009,4.9904,-2.9223,7.295,0.73173,3.801,185,31.0419,174.294,5.5063,3.801,3.801,5.5063
20210729.06,121.784,32.0009,4.9904,-2.6331,7.0793,0.70665,3.7563,185,30.834,173.493,5.5063,3.7563,3.7563,5.5063
20210729.07,121.784,32.0009,4.9904,-2.2133,6.6471,0.67649,3.7324,185,30.4415,172.917,5.5063,3.7324,3.7324,5.5063
20210729.08,121.784,32.0009,4.9904,-2.2206,6.001,0.64479,3.6987,185,29.9233,172.382,5.5063,3.6987,3.6987,5.5063
20210729.09,121.784,32.0009,4.9904,-0.9044,6.1402,0.6073,3.6792,185,29.7376,172.282,5.5063,3.6792,3.6792,5.5063
20210729.1,121.784,32.0009,4.9904,-0.2699,5.2067,0.56716,3.7168,185,29.2524,172.811,5.5063,3.7168,3.7168,5.5063
20210729.11,121.784,32.0009,4.9904,-0.3047,5.0095,0.53246,3.6912,185,28.9354,173.118,5.0084,3.6912,3.6912,5.0084
20210729.12,121.784,32.0009,4.9904,-0.1129,5.0209,0.50215,3.6338,185,28.8199,173.417,5.0084,3.6338,3.6338,5.0084
20210729.13,121.784,32.0009,4.9904,0.152,4.6108,0.47375,3.6355,185,28.4687,174.228,5.0084,3.6355,3.6355,5.0084
20210729.14,121.784,32.0009,4.9904,0.7844,4.0361,0.44831,3.66,185,27.9051,175.425,5.0084,3.66,3.66,5.0084
20210729.15,121.784,32.0009,4.9904,1.6201,3.2362,0.42607,3.735,185,26.9969,176.828,5.0084,3.735,3.735,5.0084
20210729.16,121.784,32.0009,4.9904,2.4228,2.3137,0.40628,3.8331,185,25.8728,178.176,5.0084,3.8331,3.8331,5.0084
20210729.17,121.784,32.0009,4.9904,2.9394,1.2616,0.38776,3.9399,185,24.6195,179.357,5.0084,3.9399,3.9399,5.0084
20210729.18,121.784,32.0009,4.9904,3.0344,0.6107,0.36994,4.0438,185,23.4044,180.348,5.0084,4.0438,4.0438,5.0084
20210729.19,121.784,32.0009,4.9904,3.1321,0.3269,0.35308,4.1263,185,22.3404,181.123,5.0084,4.1263,4.1263,5.0084
20210729.2,121.784,32.0009,4.9904,3.156,0.1356,0.33753,4.1841,185,21.361,181.716,5.0084,4.1841,4.1841,5.0084
20210729.21,121.784,32.0009,4.9904,3.2427,0.1083,0.32388,4.2126,185,20.5241,182.189,5.0084,4.2126,4.2126,5.0084
20210729.22,121.784,32.0009,4.9904,2.816,0.4052,0.31243,4.2282,185,19.577,182.554,5.0084,4.2282,4.2282,5.0084
20210729.23,121.784,32.0009,4.9904,2.7094,0.4396,0.3032,4.2367,185,18.6604,182.86,5.0084,4.2367,4.2367,5.0084
20210730,121.784,32.0009,4.9904,2.7015,0.3094,0.2954,4.23,185,18.0165,183.133,5.0084,4.23,4.23,5.0084
20210730.01,121.784,32.0009,4.9904,2.5406,0.6279,0.28779,4.2315,185,17.3341,183.359,5.0084,4.2315,4.2315,5.0084
20210730.02,121.784,32.0009,4.9904,2.4252,0.9326,0.27964,4.2348,185,16.708,183.529,5.0084,4.2348,4.2348,5.0084
20210730.03,121.784,32.0009,4.9904,2.2181,1.1855,0.2706,4.2222,185,16.3801,183.646,5.0084,4.2222,4.2222,5.0084
20210730.04,121.784,32.0009,4.9904,1.8182,1.59,0.26096,4.1504,185,16.934,183.738,5.0084,4.1504,4.1504,5.0084
20210730.05,121.784,32.0009,4.9904,1.4178,1.8388,0.25124,3.9965,185,18.5663,183.83,5.0084,3.9965,3.9965,5.0084
20210730.06,121.784,32.0009,4.9904,0.9992,1.6989,0.242,3.7851,185,20.9381,183.958,5.0084,3.7851,3.7851,5.0084
20210730.07,121.784,32.0009,4.9904,0.3079,1.848,0.23378,3.5471,185,23.7944,184.193,5.0084,3.5471,3.5471,5.0084
20210730.08,121.784,32.0009,4.9904,-0.5818,2.2242,0.22753,3.2617,175,26.9096,183.981,5.0084,3.2617,3.2617,5.0084
20210730.09,121.784,32.0009,4.9904,-1.1723,2.7989,0.22338,2.987,175,29.7702,182.912,5.0084,2.987,2.987,5.0084
20210730.1,121.784,32.0009,4.9904,-2.096,2.5631,0.22112,2.7338,175,31.847,180.758,5.0084,2.7338,2.7338,5.0084
20210730.11,121.784,32.0009,4.9904,-2.1406,3.3841,0.22084,2.5102,175,33.0977,177.524,5.0084,2.5102,2.5102,5.0084
20210730.12,121.784,32.0009,4.9904,-1.8381,3.9609,0.22262,2.3078,175,33.8861,173.639,5.0084,2.3078,2.3078,5.0084
20210730.13,121.784,32.0009,4.9904,-1.2326,4.2299,0.22575,2.1593,175,34.1588,169.428,5.0084,2.1593,2.1593,5.0084
20210730.14,121.784,32.0009,4.9904,-0.8675,4.3022,0.22881,2.0842,175,33.8651,165.596,5.0084,2.0842,2.0842,5.0084
20210730.15,121.784,32.0009,4.9904,-0.4962,4.3217,0.23365,2.0078,175,33.4466,161.941,5.0084,2.0079,2.0079,5.0084
20210730.16,121.784,32.0009,4.9904,-0.3963,3.6696,0.23701,1.9786,175,32.2869,160.191,5.0084,1.9786,1.9786,5.0084
20210730.17,121.784,32.0009,4.9904,-0.6013,2.9197,0.23629,1.9859,175,30.6803,160.23,5.0084,1.9859,1.9859,5.0084
20210730.18,121.784,32.0009,4.9904,-0.6761,2.5247,0.23246,2.0276,175,29.0966,160.943,5.0084,2.0276,2.0276,5.0084
20210730.19,121.784,32.0009,4.9904,-0.7093,1.6908,0.22379,2.0991,175,27.7487,162.235,5.0084,2.0991,2.0991,5.0084
20210730.2,121.784,32.0009,4.9904,-1.0889,0.671,0.21276,2.164,175,26.7536,163.621,4.5556,2.164,2.164,4.5556
20210730.21,121.784,32.0009,4.9904,-1.558,-0.0281,0.2014,2.2281,175,25.8137,164.945,4.5556,2.2281,2.2281,4.5556
20210730.22,121.784,32.0009,4.9904,-1.7398,-0.3965,0.19021,2.2746,175,25.0427,166.324,4.5556,2.2746,2.2746,4.5556
20210730.23,121.784,32.0009,4.9904,-1.7839,-1.8035,0.18013,2.2985,175,24.5046,168.065,4.5556,2.2985,2.2985,4.5556
20210731,121.784,32.0009,4.9904,-1.8605,-2.576,0.17268,2.2687,175,24.8053,170.342,4.5556,2.2687,2.2687,4.5556
20210731.01,121.784,32.0009,4.9904,-2.8583,-3.0014,0.17134,2.1131,175,26.1747,173.647,4.1436,2.1131,2.1131,4.1436
20210731.02,121.784,32.0009,4.9904,-3.3105,-2.1313,0.17654,1.9234,175,27.4045,176.765,4.1436,1.9234,1.9234,4.1436
20210731.03,121.784,32.0009,4.9904,-3.416,-2.0761,0.18765,1.7855,175,29.1213,179.132,3.769,1.7855,1.7855,3.769
20210731.04,121.784,32.0009,4.9904,-3.3237,-2.0213,0.1987,1.7676,175,30.0868,181.034,3.769,1.7676,1.7676,3.769
20210731.05,121.784,32.0009,4.9904,-3.4535,-1.3616,0.20876,1.7752,175,29.2566,182.216,3.769,1.7752,1.7752,3.769
20210731.06,121.784,32.0009,4.9904,-3.0861,-0.3674,0.21313,1.8199,175,28.504,182.293,3.769,1.8199,1.8199,3.769
20210731.07,121.784,32.0009,4.9904,-3.2322,-0.5323,0.21651,1.8384,175,27.9258,182.717,3.4282,1.8384,1.8384,3.4282
20210731.08,121.784,32.0009,4.9904,-2.9287,0.1486,0.2144,1.8709,175,28.0449,183.033,3.4282,1.8709,1.8709,3.4282
20210731.09,121.784,32.0009,4.9904,-2.44,0.5061,0.20792,1.9454,175,28.3466,183.29,3.4282,1.9454,1.9454,3.4282
20210731.1,121.784,32.0009,4.9904,-2.6279,0.3971,0.20415,1.9767,175,27.9428,183.313,3.4282,1.9767,1.9767,3.4282
20210731.11,121.784,32.0009,4.9904,-2.8767,1.927,0.20733,1.9382,175,27.9299,180.48,3.4282,1.9382,1.9382,3.4282
20210731.12,121.784,32.0009,4.9904,-2.6992,4.146,0.21558,1.8827,175,28.206,176.081,3.4282,1.8827,1.8827,3.4282
20210731.13,121.784,32.0009,4.9904,-1.7568,4.9069,0.21907,1.8563,175,29.0416,172.406,3.4282,1.8563,1.8563,3.4282
20210731.14,121.784,32.0009,4.9904,-0.7541,5.0825,0.21488,1.8522,175,30.5536,169.347,2.1344,1.8522,1.8522,2.1344
20210731.15,121.784,32.0009,4.9904,-0.2098,4.7789,0.2053,1.8289,175,32.2053,166.812,2.1344,1.8289,1.8289,2.1344
20210731.16,121.784,32.0009,4.9904,-0.0935,4.1889,0.19484,1.8007,175,33.2846,164.641,2.3465,1.8007,1.8007,2.3465
20210731.17,121.784,32.0009,4.9904,-0.083,3.9083,0.18779,1.7744,175,33.7083,161.648,2.3465,1.7744,1.7744,2.3465
20210731.18,121.784,32.0009,4.9904,-0.3506,3.7108,0.18401,1.7291,175,33.1318,158.446,2.3465,1.7291,1.7291,2.3465
20210731.19,121.784,32.0009,4.9904,-0.5698,3.2811,0.17776,1.7248,175,31.8645,156.627,2.5798,1.7248,1.7248,2.5798
20210731.2,121.784,32.0009,4.9904,-0.5381,3.9601,0.1798,1.6645,145,30.8223,152.467,2.5798,1.6645,1.6645,2.5798
20210731.21,121.784,32.0009,4.9904,-0.3466,4.0583,0.17884,1.6573,145,29.9144,149.289,2.5798,1.6573,1.6573,2.5798
20210731.22,121.784,32.0009,4.9904,0.0673,2.8376,0.17097,1.6948,145,27.9506,148.686,2.8363,1.6948,1.6948,2.8363
20210731.23,121.784,32.0009,4.9904,-0.2,2.2713,0.16111,1.7574,145,25.4045,148.479,2.8363,1.7574,1.7574,2.8363
20210715,121.787,32.0029,5.2961,-0.8719,7.6396,0.01819,1.6134,95,31.5042,96.504,1.9414,1.6134,1.6134,1.9414
20210715.01,121.787,32.0029,5.2961,-1.4649,7.3368,0.05957,1.1839,115,29.2411,104.121,1.9414,1.1839,1.1839,1.9414
20210715.02,121.787,32.0029,5.2961,-2.3988,7.2606,0.09366,1.2134,145,29.9677,111.286,1.7658,1.2134,1.2134,1.7658
20210715.03,121.787,32.0029,5.2961,-2.9265,7.6775,0.12793,1.2776,145,30.3564,117.089,1.9414,1.2776,1.2776,1.9414
20210715.04,121.787,32.0029,5.2961,-2.8222,7.993,0.16271,1.3491,145,30.3501,122.158,1.9414,1.3491,1.3491,1.9414
20210715.05,121.787,32.0029,5.2961,-2.9442,8.0286,0.19755,1.4388,145,29.617,127.102,1.9414,1.4388,1.4388,1.9414
20210715.06,121.787,32.0029,5.2961,-3.0046,7.9839,0.23144,1.5654,145,27.9486,131.299,2.1344,1.5654,1.5654,2.1344
20210715.07,121.787,32.0029,5.2961,-2.8365,7.7797,0.26383,1.6887,145,26.1667,133.721,2.3465,1.6887,1.6887,2.3465
20210715.08,121.787,32.0029,5.2961,-2.7716,7.3896,0.29321,1.8122,145,24.7707,135.536,2.5798,1.8122,1.8122,2.5798
20210715.09,121.787,32.0029,5.2961,-3.0986,6.9483,0.32217,1.9361,145,23.481,137.633,2.5798,1.9361,1.9361,2.5798
20210715.1,121.787,32.0029,5.2961,-2.8378,5.958,0.33714,2.0523,145,22.5219,139.447,2.8363,2.0523,2.0523,2.8363
20210715.11,121.787,32.0029,5.2961,-3.6843,6.6371,0.36983,2.1278,145,21.7964,140.719,2.8363,2.1278,2.1278,2.8363
20210715.12,121.787,32.0029,5.2961,-4.3219,7.317,0.4141,2.2085,145,21.4514,141.891,2.8363,2.2085,2.2085,2.8363
20210715.13,121.787,32.0029,5.2961,-5.149,7.6481,0.46209,2.3147,145,21.2375,143.382,3.1182,2.3147,2.3147,3.1182
20210715.14,121.787,32.0029,5.2961,-4.7834,7.8557,0.4974,2.4313,145,21.4166,144.385,3.1182,2.4313,2.4313,3.1182
20210715.15,121.787,32.0029,5.2961,-4.2131,7.7844,0.51553,2.5394,145,21.5263,145.151,3.1182,2.5394,2.5394,3.1182
20210715.16,121.787,32.0029,5.2961,-3.4257,7.8722,0.52285,2.6306,155,21.6484,145.649,3.1182,2.6306,2.6306,3.1182
20210715.17,121.787,32.0029,5.2961,-3.0568,7.7588,0.52704,2.7039,155,21.6555,146.184,3.4282,2.7039,2.7039,3.4282
20210715.18,121.787,32.0029,5.2961,-2.9067,7.4786,0.5279,2.7493,155,21.6756,146.815,3.4282,2.7493,2.7493,3.4282
20210715.19,121.787,32.0029,5.2961,-3.131,7.5452,0.5345,2.7637,145,21.6534,147.084,3.4282,2.7637,2.7637,3.4282
20210715.2,121.787,32.0029,5.2961,-3.1618,7.7146,0.54297,2.7717,145,21.7757,147.047,3.769,2.7717,2.7717,3.769
20210715.21,121.787,32.0029,5.2961,-3.0483,7.4641,0.53739,2.7758,145,21.9741,147.195,3.769,2.7758,2.7758,3.769
20210715.22,121.787,32.0029,5.2961,-2.5463,6.6321,0.50733,2.7746,145,22.3519,147.378,3.769,2.7746,2.7746,3.769
20210715.23,121.787,32.0029,5.2961,-3.4947,6.2249,0.49639,2.7195,145,21.8283,147.134,3.769,2.7195,2.7195,3.769
20210716,121.787,32.0029,5.2961,-3.9398,6.0767,0.49386,2.6626,145,21.2829,146.835,3.769,2.6626,2.6626,3.769
20210716.01,121.787,32.0029,5.2961,-4.2295,6.3986,0.49883,2.6222,145,20.8895,146.41,3.4282,2.6222,2.6222,3.4282
20210716.02,121.787,32.0029,5.2961,-4.2231,6.4698,0.4994,2.6017,145,20.7703,146.136,3.4282,2.6017,2.6017,3.4282
20210716.03,121.787,32.0029,5.2961,-4.3257,6.2433,0.49632,2.6077,145,20.5156,146.132,3.4282,2.6077,2.6077,3.4282
20210716.04,121.787,32.0029,5.2961,-4.5341,6.0075,0.49696,2.6015,145,20.3191,146.329,3.4282,2.6015,2.6015,3.4282
20210716.05,121.787,32.0029,5.2961,-4.4961,5.9914,0.49438,2.609,145,20.2482,146.558,3.4282,2.609,2.609,3.4282
20210716.06,121.787,32.0029,5.2961,-4.8389,5.6526,0.49663,2.6104,145,20.1466,147.04,3.4282,2.6104,2.6104,3.4282
20210716.07,121.787,32.0029,5.2961,-5.2083,5.5638,0.50263,2.6169,145,20.0472,147.675,3.4282,2.6169,2.6169,3.4282
20210716.08,121.787,32.0029,5.2961,-5.2635,5.7256,0.51363,2.6322,145,20.1329,148.181,3.4282,2.6322,2.6322,3.4282
20210716.09,121.787,32.0029,5.2961,-4.8783,5.7366,0.50849,2.6558,155,20.4415,148.728,3.4282,2.6558,2.6558,3.4282
20210716.1,121.787,32.0029,5.2961,-3.3909,6.4184,0.48657,2.6708,155,21.2189,148.504,3.4282,2.6708,2.6708,3.4282
20210716.11,121.787,32.0029,5.2961,-3.0516,5.3915,0.45346,2.6637,155,21.7379,149.035,3.4282,2.6637,2.6637,3.4282
20210716.12,121.787,32.0029,5.2961,-3.4562,5.0515,0.43495,2.6187,145,21.6785,149.649,3.4282,2.6187,2.6187,3.4282
20210716.13,121.787,32.0029,5.2961,-4.2402,5.025,0.43803,2.54,145,21.4843,149.969,3.4282,2.54,2.54,3.4282
20210716.14,121.787,32.0029,5.2961,-4.4286,4.9631,0.43998,2.4986,145,21.6378,150.379,3.4282,2.4986,2.4986,3.4282
20210716.15,121.787,32.0029,5.2961,-4.6005,5.2528,0.445,2.4777,145,21.7109,150.488,3.4282,2.4777,2.4777,3.4282
20210716.16,121.787,32.0029,5.2961,-5.0215,5.5116,0.45839,2.4779,145,21.5713,150.628,3.4282,2.4779,2.4779,3.4282
20210716.17,121.787,32.0029,5.2961,-5.5515,5.8912,0.48445,2.5035,155,21.4351,150.818,3.4282,2.5035,2.5035,3.4282
20210716.18,121.787,32.0029,5.2961,-5.7628,6.3612,0.51181,2.5552,155,21.4447,151.169,3.4282,2.5552,2.5552,3.4282
20210716.19,121.787,32.0029,5.2961,-5.7547,6.7282,0.53794,2.6206,155,21.658,151.503,3.4282,2.6206,2.6206,3.4282
20210716.2,121.787,32.0029,5.2961,-5.1386,6.7493,0.54324,2.6878,155,22.0932,151.991,3.4282,2.6878,2.6878,3.4282
20210716.21,121.787,32.0029,5.2961,-4.0843,6.6408,0.53122,2.7525,155,22.578,152.357,3.4282,2.7525,2.7525,3.4282
20210716.22,121.787,32.0029,5.2961,-3.2384,6.0392,0.50701,2.7932,155,23.1773,153.091,3.4282,2.7932,2.7932,3.4282
20210716.23,121.787,32.0029,5.2961,-2.9535,5.4914,0.48452,2.8265,165,23.4732,154.293,3.4282,2.8265,2.8265,3.4282
20210717,121.787,32.0029,5.2961,-3.4696,5.2427,0.47668,2.7959,155,23.5484,154.874,3.4282,2.7959,2.7959,3.4282
20210717.01,121.787,32.0029,5.2961,-4.28,4.9913,0.47836,2.7433,145,23.3167,155.459,3.4282,2.7433,2.7433,3.4282
20210717.02,121.787,32.0029,5.2961,-4.8107,4.9801,0.48454,2.6809,145,23.2811,155.604,3.4282,2.6809,2.6809,3.4282
20210717.03,121.787,32.0029,5.2961,-4.8207,4.8026,0.47913,2.6475,155,23.3416,155.757,3.4282,2.6475,2.6475,3.4282
20210717.04,121.787,32.0029,5.2961,-5.5267,4.453,0.48058,2.6032,155,23.0457,155.801,3.4282,2.6032,2.6032,3.4282
20210717.05,121.787,32.0029,5.2961,-6.1882,4.3701,0.49287,2.5781,155,22.5582,155.853,3.4282,2.5781,2.5781,3.4282
20210717.06,121.787,32.0029,5.2961,-6.3267,4.6037,0.50474,2.5894,165,22.3675,156.09,3.4282,2.5894,2.5894,3.4282
20210717.07,121.787,32.0029,5.2961,-5.275,4.8258,0.49373,2.6315,165,22.5804,156.323,3.4282,2.6315,2.6315,3.4282
20210717.08,121.787,32.0029,5.2961,-4.8631,4.6032,0.47361,2.6554,165,22.8709,156.705,3.4282,2.6554,2.6554,3.4282
20210717.09,121.787,32.0029,5.2961,-4.6507,4.4673,0.45766,2.6419,165,23.1306,157.135,3.4282,2.6419,2.6419,3.4282
20210717.1,121.787,32.0029,5.2961,-4.5602,3.3027,0.43127,2.6308,175,23.3801,158.747,3.4282,2.6308,2.6308,3.4282
20210717.11,121.787,32.0029,5.2961,-4.7769,3.0041,0.41545,2.5739,175,23.2773,159.776,3.4282,2.5739,2.5739,3.4282
20210717.12,121.787,32.0029,5.2961,-5.1199,2.9739,0.41124,2.4887,175,23.1391,160.072,3.4282,2.4887,2.4887,3.4282
20210717.13,121.787,32.0029,5.2961,-5.5082,3.0311,0.41576,2.4256,175,23.0143,160.087,3.4282,2.4256,2.4256,3.4282
20210717.14,121.787,32.0029,5.2961,-5.7321,2.9571,0.42066,2.4022,175,22.9673,160.369,3.1182,2.4022,2.4022,3.1182
20210717.15,121.787,32.0029,5.2961,-5.5344,3.1813,0.42194,2.4169,175,22.8849,160.571,3.1182,2.4169,2.4169,3.1182
20210717.16,121.787,32.0029,5.2961,-5.2202,3.3628,0.41673,2.4346,175,23.0336,160.776,3.1182,2.4346,2.4346,3.1182
20210717.17,121.787,32.0029,5.2961,-4.9121,3.5601,0.41142,2.4578,175,23.1714,160.986,3.1182,2.4578,2.4578,3.1182
20210717.18,121.787,32.0029,5.2961,-4.2096,3.7499,0.39605,2.4734,175,23.8224,161.282,3.1182,2.4734,2.4734,3.1182
20210717.19,121.787,32.0029,5.2961,-3.7139,3.5883,0.37658,2.4776,175,24.3534,161.959,3.1182,2.4776,2.4776,3.1182
20210717.2,121.787,32.0029,5.2961,-3.7435,3.3167,0.36125,2.4443,175,24.7444,162.355,3.1182,2.4443,2.4443,3.1182
20210717.21,121.787,32.0029,5.2961,-3.6377,3.079,0.34654,2.4014,175,24.799,162.867,3.1182,2.4014,2.4014,3.1182
20210717.22,121.787,32.0029,5.2961,-3.0569,2.5986,0.3216,2.3818,175,24.9883,163.885,3.1182,2.3818,2.3818,3.1182
20210717.23,121.787,32.0029,5.2961,-3.7892,2.0438,0.3058,2.2806,175,24.4176,164.566,3.1182,2.2806,2.2806,3.1182
20210718,121.787,32.0029,5.2961,-4.2311,1.8704,0.30083,2.1484,175,23.9053,164.454,3.1182,2.1484,2.1484,3.1182
20210718.01,121.787,32.0029,5.2961,-3.9963,2.0159,0.29116,2.0676,175,24.055,164.412,3.1182,2.0676,2.0676,3.1182
20210718.02,121.787,32.0029,5.2961,-3.8076,1.9131,0.27626,2.0117,175,24.385,164.406,3.1182,2.0117,2.0117,3.1182
20210718.03,121.787,32.0029,5.2961,-3.7157,1.6343,0.25959,1.9613,175,24.5343,164.868,2.8363,1.9613,1.9613,2.8363
20210718.04,121.787,32.0029,5.2961,-3.7576,1.2387,0.24665,1.8897,175,24.7937,165.57,2.8363,1.8897,1.8897,2.8363
20210718.05,121.787,32.0029,5.2961,-3.8598,0.9839,0.23601,1.8431,175,24.712,166.875,2.5798,1.8431,1.8431,2.5798
20210718.06,121.787,32.0029,5.2961,-4.3765,0.9157,0.23823,1.7981,175,24.5241,167.859,2.5798,1.7981,1.7981,2.5798
20210718.07,121.787,32.0029,5.2961,-5.1268,0.8686,0.25388,1.7876,175,24.5418,168.371,2.3465,1.7876,1.7876,2.3465
20210718.08,121.787,32.0029,5.2961,-5.8119,0.8054,0.27483,1.8258,175,24.6071,169.039,2.3465,1.8258,1.8258,2.3465
20210718.09,121.787,32.0029,5.2961,-6.1432,1.2102,0.29698,1.8903,175,24.718,168.85,2.3465,1.8903,1.8903,2.3465
20210718.1,121.787,32.0029,5.2961,-5.8507,1.7756,0.31301,1.968,175,24.6548,168.464,2.3465,1.968,1.968,2.3465
20210718.11,121.787,32.0029,5.2961,-5.6071,2.1963,0.32681,2.0541,175,24.5441,167.591,2.5798,2.0541,2.0541,2.5798
20210718.12,121.787,32.0029,5.2961,-4.7652,2.8773,0.32831,2.137,175,24.787,166.558,2.5798,2.137,2.137,2.5798
20210718.13,121.787,32.0029,5.2961,-3.9715,3.3311,0.32484,2.1947,155,25.3924,165.374,2.5798,2.1947,2.1947,2.5798
20210718.14,121.787,32.0029,5.2961,-3.2972,3.4158,0.31494,2.244,155,26.1438,165.042,2.5798,2.244,2.244,2.5798
20210718.15,121.787,32.0029,5.2961,-3.0047,3.0547,0.30427,2.2757,155,26.6805,165.256,2.8363,2.2757,2.2757,2.8363
20210718.16,121.787,32.0029,5.2961,-3.2927,2.5892,0.29506,2.2669,155,26.5852,165.436,3.1182,2.2669,2.2669,3.1182
20210718.17,121.787,32.0029,5.2961,-3.2992,2.6004,0.28867,2.2228,155,26.394,165.095,3.1182,2.2228,2.2228,3.1182
20210718.18,121.787,32.0029,5.2961,-3.5964,2.4939,0.28346,2.1516,175,25.9354,164.487,3.1182,2.1516,2.1516,3.1182
20210718.19,121.787,32.0029,5.2961,-4.1767,2.4761,0.28842,2.0589,175,25.2627,163.099,2.8363,2.0589,2.0589,2.8363
20210718.2,121.787,32.0029,5.2961,-4.4965,2.6681,0.29834,2.0197,175,24.5467,161.862,2.8363,2.0197,2.0197,2.8363
20210718.21,121.787,32.0029,5.2961,-4.3734,2.605,0.30058,2.0265,175,24.3556,161.38,2.8363,2.0265,2.0265,2.8363
20210718.22,121.787,32.0029,5.2961,-3.5176,2.6833,0.28516,2.0445,175,24.5284,161.614,2.8363,2.0445,2.0445,2.8363
20210718.23,121.787,32.0029,5.2961,-3.9683,2.13,0.27848,2.0257,175,24.255,162.307,2.8363,2.0257,2.0257,2.8363
20210719,121.787,32.0029,5.2961,-4.1321,2.0578,0.28089,2.0149,175,23.8674,163.09,2.5798,2.0149,2.0149,2.5798
20210719.01,121.787,32.0029,5.2961,-4.1389,1.9849,0.28186,2.02,175,23.8802,163.973,2.5798,2.02,2.02,2.5798
20210719.02,121.787,32.0029,5.2961,-4.4195,1.9252,0.28716,2.0177,175,23.8204,164.58,2.8363,2.0177,2.0177,2.8363
20210719.03,121.787,32.0029,5.2961,-4.9632,1.7004,0.30146,2.0238,175,23.6987,165.205,2.5798,2.0238,2.0238,2.5798
20210719.04,121.787,32.0029,5.2961,-5.4484,1.6974,0.32154,2.053,175,23.4414,165.982,2.8363,2.053,2.053,2.8363
20210719.05,121.787,32.0029,5.2961,-5.4113,2.2168,0.33903,2.1101,175,23.4331,165.837,2.8363,2.1101,2.1101,2.8363
20210719.06,121.787,32.0029,5.2961,-5.197,2.6632,0.34853,2.1717,175,23.5062,165.632,2.8363,2.1717,2.1717,2.8363
20210719.07,121.787,32.0029,5.2961,-5.0836,3.1763,0.35771,2.2154,175,23.8598,164.761,2.8363,2.2154,2.2154,2.8363
20210719.08,121.787,32.0029,5.2961,-4.8771,3.4582,0.36331,2.2539,175,24.2029,164.192,2.8363,2.2539,2.2539,2.8363
